metric,projector,instance,family,subset,precision,recall,f1
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.8790322542190552,0.8427419066429138,0.860504686832428
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.8365365266799927,0.8616516590118408,0.8489083647727966
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.3232044279575348,0.8125,0.46245062351226807
test_incremental_other-product-computer/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.7878788113594055,0.8387096524238586,0.8125000596046448
test/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.8311502933502197,0.8161675930023193,0.8235908150672913
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.5038461685180664,0.8478964567184448,0.6320868730545044
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.8214351534843445,0.8550307154655457,0.8378962874412537
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.06487419456243515,0.06997203826904297,0.06732675433158875
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.4457055330276489,0.8371016979217529,0.5816943049430847
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.5401087403297424,0.8454388976097107,0.6591313481330872
test_incremental_other-product-weapon/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.4655172526836395,0.8999999761581421,0.6136363744735718
test_incremental_other-product/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.05377405136823654,0.05155402049422264,0.0526406429708004
test_incremental_other-product-car/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.35164836049079895,0.9696969985961914,0.5161290764808655
test_incremental_other-product-software/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.17777778208255768,0.6399999856948853,0.27826088666915894
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,0,other/product,20,0.8311502933502197,0.8161675930023193,0.8235908150672913
test_incremental/macro_example_exclusive,box_adapter_bert_ms,2,other/product,20,0.5848484039306641,0.6252524852752686,0.6043758988380432
test/micro,box_adapter_bert_ms,2,other/product,20,0.6025129556655884,0.7826420664787292,0.6808652877807617
test/macro_example,box_adapter_bert_ms,2,other/product,20,0.5922020673751831,0.7943201065063477,0.6785293817520142
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,2,other/product,20,0.45967739820480347,0.3790322542190552,0.4154776632785797
test_pretraining/macro_example,box_adapter_bert_ms,2,other/product,20,0.5922020673751831,0.7943201065063477,0.6785293817520142
test_incremental_only/micro,box_adapter_bert_ms,2,other/product,20,0.0281203743070364,0.3958333432674408,0.05251036584377289
test_incremental_other-product-computer/macro_types,box_adapter_bert_ms,2,other/product,20,0.015588914975523949,0.8709677457809448,0.030629606917500496
test/macro_types,box_adapter_bert_ms,2,other/product,20,0.698591411113739,0.6446970701217651,0.6705631613731384
test_incremental/micro,box_adapter_bert_ms,2,other/product,20,0.08564919978380203,0.6084142327308655,0.15015974640846252
test_pretraining/micro,box_adapter_bert_ms,2,other/product,20,0.6025129556655884,0.7826420664787292,0.6808652877807617
test_incremental/macro_example,box_adapter_bert_ms,2,other/product,20,0.04760730266571045,0.050896234810352325,0.04919686168432236
test_incremental_only/macro_types,box_adapter_bert_ms,2,other/product,20,0.08682369440793991,0.37365102767944336,0.1409057229757309
test_incremental/macro_types,box_adapter_bert_ms,2,other/product,20,0.2254113405942917,0.4577087163925171,0.3020632565021515
test_incremental_other-product-weapon/macro_types,box_adapter_bert_ms,2,other/product,20,0.012658228166401386,0.03333333507180214,0.01834862492978573
test_incremental_other-product/macro_types,box_adapter_bert_ms,2,other/product,20,0.7797619104385376,0.7939394116401672,0.7867867350578308
test_incremental_only/macro_example,box_adapter_bert_ms,2,other/product,20,0.0281203743070364,0.023186976090073586,0.02541649341583252
test_incremental_other-product-car/macro_types,box_adapter_bert_ms,2,other/product,20,0.007936508394777775,0.03030303120613098,0.012578616850078106
test_incremental_other-product-software/macro_types,box_adapter_bert_ms,2,other/product,20,0.31111112236976624,0.5600000023841858,0.4000000059604645
test_pretraining/macro_types,box_adapter_bert_ms,2,other/product,20,0.698591411113739,0.6446970701217651,0.6705631613731384
test_incremental/macro_example_exclusive,box_adapter_bert_ms,1,other/product,20,0.7909090518951416,0.7797979712486267,0.7853142023086548
test/micro,box_adapter_bert_ms,1,other/product,20,0.8323920965194702,0.7924346923828125,0.8119220733642578
test/macro_example,box_adapter_bert_ms,1,other/product,20,0.8468555212020874,0.8019586801528931,0.8237958550453186
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,1,other/product,20,0.8467742204666138,0.7903225421905518,0.8175750374794006
test_pretraining/macro_example,box_adapter_bert_ms,1,other/product,20,0.8468555212020874,0.8019586801528931,0.8237958550453186
test_incremental_only/micro,box_adapter_bert_ms,1,other/product,20,0.4909090995788574,0.75,0.593406617641449
test_incremental_other-product-computer/macro_types,box_adapter_bert_ms,1,other/product,20,0.5652173757553101,0.8387096524238586,0.6753246188163757
test/macro_types,box_adapter_bert_ms,1,other/product,20,0.7316656112670898,0.6773146986961365,0.7034417986869812
test_incremental/micro,box_adapter_bert_ms,1,other/product,20,0.6159793734550476,0.7734627723693848,0.6857962608337402
test_pretraining/micro,box_adapter_bert_ms,1,other/product,20,0.8323920965194702,0.7924346923828125,0.8119220733642578
test_incremental/macro_example,box_adapter_bert_ms,1,other/product,20,0.06438085436820984,0.06347639858722687,0.06392543017864227
test_incremental_only/macro_types,box_adapter_bert_ms,1,other/product,20,0.5085204839706421,0.7895258665084839,0.618606686592102
test_incremental/macro_types,box_adapter_bert_ms,1,other/product,20,0.562768816947937,0.7904086112976074,0.6574411988258362
test_incremental_other-product-weapon/macro_types,box_adapter_bert_ms,1,other/product,20,0.5,0.8999999761581421,0.6428571343421936
test_incremental_other-product/macro_types,box_adapter_bert_ms,1,other/product,20,0.7797619104385376,0.7939394116401672,0.7867867350578308
test_incremental_only/macro_example,box_adapter_bert_ms,1,other/product,20,0.0518006905913353,0.04834730923175812,0.05001445859670639
test_incremental_other-product-car/macro_types,box_adapter_bert_ms,1,other/product,20,0.39743590354919434,0.939393937587738,0.5585585832595825
test_incremental_other-product-software/macro_types,box_adapter_bert_ms,1,other/product,20,0.5714285969734192,0.47999998927116394,0.5217391848564148
test_pretraining/macro_types,box_adapter_bert_ms,1,other/product,20,0.7316656112670898,0.6773146986961365,0.7034417986869812
test_incremental/macro_example_exclusive,box_adapter_bert_ms,0,other/product,20,0.8090908527374268,0.7898989915847778,0.7993797659873962
test/micro,box_adapter_bert_ms,0,other/product,20,0.8364041447639465,0.7932027578353882,0.8142307996749878
test/macro_example,box_adapter_bert_ms,0,other/product,20,0.8485081791877747,0.8025342226028442,0.8248810768127441
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,0,other/product,20,0.850806474685669,0.8145160675048828,0.8322658538818359
test_pretraining/macro_example,box_adapter_bert_ms,0,other/product,20,0.8485081791877747,0.8025342226028442,0.8248810768127441
test_incremental_only/micro,box_adapter_bert_ms,0,other/product,20,0.5572139024734497,0.7777777910232544,0.6492753624916077
test_incremental_other-product-computer/macro_types,box_adapter_bert_ms,0,other/product,20,0.92592591047287,0.8064516186714172,0.8620690107345581
test/macro_types,box_adapter_bert_ms,0,other/product,20,0.7421887516975403,0.6785835027694702,0.7089623212814331
test_incremental/micro,box_adapter_bert_ms,0,other/product,20,0.6585366129875183,0.7864077687263489,0.7168141603469849
test_pretraining/micro,box_adapter_bert_ms,0,other/product,20,0.8364041447639465,0.7932027578353882,0.8142307996749878
test_incremental/macro_example,box_adapter_bert_ms,0,other/product,20,0.06586087495088577,0.06429862976074219,0.06507037580013275
test_incremental_only/macro_types,box_adapter_bert_ms,0,other/product,20,0.6426897644996643,0.8057038187980652,0.7150233387947083
test_incremental/macro_types,box_adapter_bert_ms,0,other/product,20,0.6701042652130127,0.8033509850502014,0.730702817440033
test_incremental_other-product-weapon/macro_types,box_adapter_bert_ms,0,other/product,20,0.6842105388641357,0.8666666746139526,0.7647058963775635
test_incremental_other-product/macro_types,box_adapter_bert_ms,0,other/product,20,0.7797619104385376,0.7939394116401672,0.7867867350578308
test_incremental_only/macro_example,box_adapter_bert_ms,0,other/product,20,0.052047356963157654,0.04982732981443405,0.05091315507888794
test_incremental_other-product-car/macro_types,box_adapter_bert_ms,0,other/product,20,0.6153846383094788,0.9696969985961914,0.7529411911964417
test_incremental_other-product-software/macro_types,box_adapter_bert_ms,0,other/product,20,0.3452380895614624,0.5799999833106995,0.43283578753471375
test_pretraining/macro_types,box_adapter_bert_ms,0,other/product,20,0.7421887516975403,0.6785835027694702,0.7089623212814331
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,2,other/product,20,0.7909090518951416,0.8121211528778076,0.8013747334480286
test/micro,classifier_adapter_bert_ms,2,other/product,20,0.8497796654701233,0.8515744805335999,0.8506761193275452
test/macro_example,classifier_adapter_bert_ms,2,other/product,20,0.8602520823478699,0.858979344367981,0.8596152663230896
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,2,other/product,20,0.7983870506286621,0.7258064150810242,0.7603685855865479
test_pretraining/macro_example,classifier_adapter_bert_ms,2,other/product,20,0.8602520823478699,0.858979344367981,0.8596152663230896
test_incremental_only/micro,classifier_adapter_bert_ms,2,other/product,20,0.6187499761581421,0.6875,0.6513157486915588
test_incremental_other-product-computer/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.5681818127632141,0.8064516186714172,0.6666666865348816
test/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.8452575206756592,0.8084049820899963,0.8264206647872925
test_incremental/micro,classifier_adapter_bert_ms,2,other/product,20,0.7672955989837646,0.7896440029144287,0.7783094644546509
test_pretraining/micro,classifier_adapter_bert_ms,2,other/product,20,0.8497796654701233,0.8515744805335999,0.8506761193275452
test_incremental/macro_example,classifier_adapter_bert_ms,2,other/product,20,0.06438085436820984,0.06610754877328873,0.0652327761054039
test_incremental_only/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.6255720257759094,0.7381280660629272,0.677204966545105
test_incremental/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.6840019226074219,0.766260027885437,0.7227981090545654
test_incremental_other-product-weapon/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.5652173757553101,0.8666666746139526,0.684210479259491
test_incremental_other-product/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,classifier_adapter_bert_ms,2,other/product,20,0.04884064942598343,0.044400591403245926,0.046514902263879776
test_incremental_other-product-car/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.6888889074325562,0.939393937587738,0.7948718070983887
test_incremental_other-product-software/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.6800000071525574,0.3400000035762787,0.4533333480358124
test_pretraining/macro_types,classifier_adapter_bert_ms,2,other/product,20,0.8452575206756592,0.8084049820899963,0.8264206647872925
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,1,other/product,20,0.8727272152900696,0.6191919445991516,0.7244167923927307
test/micro,classifier_adapter_bert_ms,1,other/product,20,0.7531885504722595,0.8390936851501465,0.7938237190246582
test/macro_example,classifier_adapter_bert_ms,1,other/product,20,0.7886022329330444,0.8492687940597534,0.8178119659423828
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,1,other/product,20,0.27419355511665344,0.2177419364452362,0.24272872507572177
test_pretraining/macro_example,classifier_adapter_bert_ms,1,other/product,20,0.7886022329330444,0.8492687940597534,0.8178119659423828
test_incremental_only/micro,classifier_adapter_bert_ms,1,other/product,20,0.04576043039560318,0.2361111044883728,0.07666291296482086
test_incremental_other-product-computer/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.30136987566947937,0.7096773982048035,0.42307692766189575
test/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.8049280643463135,0.771248996257782,0.7877286672592163
test_incremental/micro,classifier_adapter_bert_ms,1,other/product,20,0.19866815209388733,0.5792880058288574,0.29586780071258545
test_pretraining/micro,classifier_adapter_bert_ms,1,other/product,20,0.7531885504722595,0.8390936851501465,0.7938237190246582
test_incremental/macro_example,classifier_adapter_bert_ms,1,other/product,20,0.07104094326496124,0.050402894616127014,0.05896831303834915
test_incremental_only/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.11137182265520096,0.2643890380859375,0.15672463178634644
test_incremental/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.27264177799224854,0.3872688114643097,0.31999990344047546
test_incremental_other-product-weapon/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.12195122241973876,0.1666666716337204,0.14084506034851074
test_incremental_other-product/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,classifier_adapter_bert_ms,1,other/product,20,0.016773555427789688,0.013320176862180231,0.014848721213638784
test_incremental_other-product-car/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.012232416309416294,0.12121212482452393,0.02222222276031971
test_incremental_other-product-software/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.009933775290846825,0.05999999865889549,0.017045455053448677
test_pretraining/macro_types,classifier_adapter_bert_ms,1,other/product,20,0.8049280643463135,0.771248996257782,0.7877286672592163
test_incremental/macro_example_exclusive,classifier_adapter_bert_ms,0,other/product,20,0.5715150833129883,0.7646464109420776,0.6541229486465454
test/micro,classifier_adapter_bert_ms,0,other/product,20,0.817627489566803,0.8496543765068054,0.8333333134651184
test/macro_example,classifier_adapter_bert_ms,0,other/product,20,0.8465982675552368,0.8566442131996155,0.8515915870666504
test_incremental_only/macro_example_exclusive,classifier_adapter_bert_ms,0,other/product,20,0.32056450843811035,0.5766129493713379,0.4120514690876007
test_pretraining/macro_example,classifier_adapter_bert_ms,0,other/product,20,0.8465982675552368,0.8566442131996155,0.8515915870666504
test_incremental_only/micro,classifier_adapter_bert_ms,0,other/product,20,0.2521246373653412,0.6180555820465088,0.3581489026546478
test_incremental_other-product-computer/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.3513513505458832,0.8387096524238586,0.4952380955219269
test/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.8163705468177795,0.8006952404975891,0.8084568977355957
test_incremental/micro,classifier_adapter_bert_ms,0,other/product,20,0.4579256474971771,0.7572815418243408,0.5707316994667053
test_pretraining/micro,classifier_adapter_bert_ms,0,other/product,20,0.817627489566803,0.8496543765068054,0.8333333134651184
test_incremental/macro_example,classifier_adapter_bert_ms,0,other/product,20,0.04652195423841477,0.06224305182695389,0.05324632301926613
test_incremental_only/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.25726306438446045,0.6398289203643799,0.3669731914997101
test_incremental/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.3893547654151917,0.6876207590103149,0.4971856772899628
test_incremental_other-product-weapon/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.17391304671764374,0.5333333611488342,0.26229506731033325
test_incremental_other-product/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,classifier_adapter_bert_ms,0,other/product,20,0.01961025968194008,0.035273801535367966,0.025206897407770157
test_incremental_other-product-car/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.24242424964904785,0.7272727489471436,0.3636363744735718
test_incremental_other-product-software/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.2613636255264282,0.4600000083446502,0.3333333134651184
test_pretraining/macro_types,classifier_adapter_bert_ms,0,other/product,20,0.8163705468177795,0.8006952404975891,0.8084568977355957
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8606060147285461,0.8242424130439758,0.8420317769050598
test/micro,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8498947024345398,0.8523425459861755,0.8511168360710144
test/macro_example,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8607665300369263,0.8596371412277222,0.8602014780044556
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8306450843811035,0.7580645084381104,0.7926968336105347
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8607665300369263,0.8596371412277222,0.8602014780044556
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.6280487775802612,0.7152777910232544,0.6688311696052551
test_incremental_other-product-computer/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.5416666865348816,0.8387096524238586,0.6582278609275818
test/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8463923335075378,0.8102139234542847,0.8279080986976624
test_incremental/micro,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.7701863646507263,0.8025889992713928,0.7860538959503174
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8498947024345398,0.8523425459861755,0.8511168360710144
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.07005426287651062,0.06709422171115875,0.06854229420423508
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.6400407552719116,0.7611925601959229,0.6953791975975037
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.6955769062042236,0.7847116589546204,0.737460732460022
test_incremental_other-product-weapon/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.6842105388641357,0.8666666746139526,0.7647058963775635
test_incremental_other-product/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.050814010202884674,0.04637394845485687,0.04849255830049515
test_incremental_other-product-car/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.6200000047683716,0.939393937587738,0.7469879388809204
test_incremental_other-product-software/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.7142857313156128,0.4000000059604645,0.5128205418586731
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,2,other/product,40,0.8463923335075378,0.8102139234542847,0.8279080986976624
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8696969151496887,0.829292893409729,0.8490144610404968
test/micro,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8486527800559998,0.8527265787124634,0.8506848216056824
test/macro_example,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8599278926849365,0.8599249124526978,0.8599264025688171
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,other/product,40,0.846774160861969,0.7701612710952759,0.8066526651382446
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8599278926849365,0.8599249124526978,0.8599264025688171
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,2,other/product,40,0.6034482717514038,0.7291666865348816,0.6603773832321167
test_incremental_other-product-computer/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.5094339847564697,0.8709677457809448,0.6428571939468384
test/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8455560803413391,0.8112385869026184,0.8280419111251831
test_incremental/micro,kenn_top_down_adapter_bert_ms,2,other/product,40,0.7530120611190796,0.8090614676475525,0.7800312042236328
test_pretraining/micro,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8486527800559998,0.8527265787124634,0.8506848216056824
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,2,other/product,40,0.07079426944255829,0.06750534474849701,0.0691106989979744
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.6293786764144897,0.7742570638656616,0.6943409442901611
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.6870473027229309,0.7951632738113403,0.7371621131896973
test_incremental_other-product-weapon/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.6666666865348816,0.8666666746139526,0.7536232471466064
test_incremental_other-product/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,2,other/product,40,0.0518006905913353,0.04711395874619484,0.04934629425406456
test_incremental_other-product-car/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.5636363625526428,0.939393937587738,0.7045454382896423
test_incremental_other-product-software/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.7777777910232544,0.41999998688697815,0.5454545617103577
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,2,other/product,40,0.8455560803413391,0.8112385869026184,0.8280419111251831
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8757575154304504,0.8262625932693481,0.8502903580665588
test/micro,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.854339063167572,0.8525345325469971,0.8534358143806458
test/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8639239072799683,0.8597604632377625,0.8618372082710266
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8387096524238586,0.7620967626571655,0.7985698580741882
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8639239072799683,0.8597604632377625,0.8618372082710266
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.7536231875419617,0.7222222089767456,0.73758864402771
test_incremental_other-product-computer/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.7714285850524902,0.8709677457809448,0.8181818127632141
test/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8567676544189453,0.8108464479446411,0.8331748247146606
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8412162065505981,0.8058252334594727,0.8231405019760132
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.854339063167572,0.8525345325469971,0.8534358143806458
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.0712876170873642,0.06725867092609406,0.06921456009149551
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.7723262310028076,0.7692570686340332,0.7707886099815369
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8014053106307983,0.7911632061004639,0.7962512969970703
test_incremental_other-product-weapon/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8387096524238586,0.8666666746139526,0.8524589538574219
test_incremental_other-product/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.051307350397109985,0.04662062227725983,0.04885183274745941
test_incremental_other-product-car/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.6458333134651184,0.939393937587738,0.7654320597648621
test_incremental_other-product-software/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8333333134651184,0.4000000059604645,0.5405405759811401
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,2,other/product,40,0.8567676544189453,0.8108464479446411,0.8331748247146606
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8262625932693481,0.8323232531547546,0.8292818665504456
test/micro,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8522639870643616,0.8529185652732849,0.8525911569595337
test/macro_example,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8618437051773071,0.8600893616676331,0.8609656095504761
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.846774160861969,0.7782257795333862,0.8110541701316833
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8618437051773071,0.8600893616676331,0.8609656095504761
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.6928104758262634,0.7361111044883728,0.7138047218322754
test_incremental_other-product-computer/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8275862336158752,0.774193525314331,0.800000011920929
test/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.851588249206543,0.8108503222465515,0.8307201266288757
test_incremental/micro,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8070739507675171,0.8122977614402771,0.8096774220466614
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.8522639870643616,0.8529185652732849,0.8525911569595337
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.06725867092609406,0.06775201857089996,0.06750444322824478
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.7062892913818359,0.769305944442749,0.736452043056488
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.7485758066177368,0.7912023663520813,0.7692990303039551
test_incremental_other-product-weapon/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.6944444179534912,0.8333333134651184,0.7575757503509521
test_incremental_other-product/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.9177215099334716,0.8787878751754761,0.8978328108787537
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.0518006905913353,0.04760729894042015,0.04961555078625679
test_incremental_other-product-car/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.6274510025978088,0.9696969985961914,0.7619048357009888
test_incremental_other-product-software/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.6756756901741028,0.5,0.5747126936912537
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,1,other/product,40,0.851588249206543,0.8108503222465515,0.8307201266288757
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,other/product,40,0.824242353439331,0.8444443941116333,0.8342211246490479
test/micro,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8472089767456055,0.8538786768913269,0.850530743598938
test/macro_example,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8576256036758423,0.8607882261276245,0.8592040538787842
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8709677457809448,0.8064515590667725,0.8374689221382141
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8576256036758423,0.8607882261276245,0.8592040538787842
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,1,other/product,40,0.5842105150222778,0.7708333134651184,0.6646705865859985
test_incremental_other-product-computer/macro_types,kenn_top_down_adapter_bert_ms,1,other/product,40,0.7142857313156128,0.8064516186714172,0.7575757503509521
test/macro_types,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8437698483467102,0.8135743141174316,0.8283970355987549
test_incremental/micro,kenn_top_down_adapter_bert_ms,1,other/product,40,0.7356321811676025,0.828478991985321,0.7792998552322388
test_pretraining/micro,kenn_top_down_adapter_bert_ms,1,other/product,40,0.8472089767456055,0.8538786768913269,0.850530743598938
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,1,other/product,40,0.06709422171115875,0.06873869150876999,0.06790650635957718
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,1,other/product,40,0.6066043376922607,0.8040371537208557,0.6915044188499451
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,1,other/product,40,0.6688277721405029,0.8189873099327087,0.736329972743988
test_incremental_other-product-weapon/macro_types,kenn_top_down_adapter_bert_ms,1,other/product,40,0.6279069781303406,0.8999999761581421,0.7397260665893555
