metric,projector,instance,family,subset,precision,recall,f1
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.5918367505073547,0.9666666388511658,0.7341772317886353
test_incremental_CONTACT_INFO/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.5918367505073547,0.9666666388511658,0.7341772317886353
test/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.7996915578842163,0.8872675895690918,0.841206431388855
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.8147188425064087,0.8608231544494629,0.8371367454528809
test/micro,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.7822423577308655,0.8714801669120789,0.8244535326957703
test_incremental/micro,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.6129032373428345,0.949999988079071,0.7450980544090271
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.7822423577308655,0.8714801669120789,0.8244535326957703
test/macro_example,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.8147188425064087,0.8608231544494629,0.8371367454528809
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.5918367505073547,0.9666666388511658,0.7341772317886353
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.7996915578842163,0.8872675895690918,0.841206431388855
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,2,CONTACT_INFO,10,0.6141002178192139,0.949999988079071,0.7459818124771118
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental_CONTACT_INFO/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test/micro,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test_incremental/micro,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.12284483015537262,0.949999988079071,0.21755725145339969
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test/macro_example,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,1,CONTACT_INFO,10,0.35270562767982483,0.949999988079071,0.5144221782684326
test_incremental_only/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.4054054021835327,1.0,0.5769230723381042
test_incremental_CONTACT_INFO/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
test_incremental_CONTACT_INFO-url/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.4054054021835327,1.0,0.5769230723381042
test/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.7887250185012817,0.889228343963623,0.8359668254852295
test_pretraining/macro_example,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.8045083284378052,0.8611372709274292,0.8318601846694946
test/micro,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.7704081535339355,0.8722021579742432,0.8181509971618652
test_incremental/micro,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.49152541160583496,0.9666666388511658,0.651685357093811
test_pretraining/micro,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.7704081535339355,0.8722021579742432,0.8181509971618652
test/macro_example,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.8045083284378052,0.8611372709274292,0.8318601846694946
test_incremental_only/micro,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.4054054021835327,1.0,0.5769230723381042
test_incremental/macro_example,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02733270451426506,0.02779597043991089
test_pretraining/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.7887250185012817,0.889228343963623,0.8359668254852295
test_incremental/macro_types,kenn_horizontal_adapter_bert_ms,0,CONTACT_INFO,10,0.5208845138549805,0.9666666984558104,0.67698073387146
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.19078947603702545,0.9666666388511658,0.3186812996864319
test_incremental_CONTACT_INFO/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.19078947603702545,0.9666666388511658,0.3186812996864319
test/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.7761005163192749,0.8872675895690918,0.8279692530632019
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.8017593622207642,0.8608231544494629,0.8302421569824219
test/micro,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.733292818069458,0.8714801669120789,0.7964367866516113
test_incremental/micro,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.2908163368701935,0.949999988079071,0.4453125
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.733292818069458,0.8714801669120789,0.7964367866516113
test/macro_example,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.8017593622207642,0.8608231544494629,0.8302421569824219
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.19078947603702545,0.9666666388511658,0.3186812996864319
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.7761005163192749,0.8872675895690918,0.8279692530632019
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,2,CONTACT_INFO,10,0.41357654333114624,0.949999988079071,0.5762752890586853
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.2521008551120758,1.0,0.40268459916114807
test_incremental_CONTACT_INFO/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
test_incremental_CONTACT_INFO-url/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.2521008551120758,1.0,0.40268459916114807
test/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.7797070741653442,0.889228343963623,0.8308740854263306
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.806786060333252,0.8611372709274292,0.8330761194229126
test/micro,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.7489150762557983,0.8722021579742432,0.8058705925941467
test_incremental/micro,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.3558282256126404,0.9666666388511658,0.5201793909072876
test_pretraining/micro,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.7489150762557983,0.8722021579742432,0.8058705925941467
test/macro_example,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.806786060333252,0.8611372709274292,0.8330761194229126
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.2521008551120758,1.0,0.40268459916114807
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02733270451426506,0.02779597043991089
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.7797070741653442,0.889228343963623,0.8308740854263306
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,2,CONTACT_INFO,10,0.4442322254180908,0.9666666984558104,0.6087246537208557
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.49152541160583496,0.9666666388511658,0.651685357093811
test_incremental_CONTACT_INFO/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.49152541160583496,0.9666666388511658,0.651685357093811
test/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.793790876865387,0.8872675895690918,0.8379303812980652
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.8145617246627808,0.8608231544494629,0.8370537161827087
test/micro,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.7772054076194763,0.8714801669120789,0.8216474056243896
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.553398072719574,0.949999988079071,0.6993865370750427
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.7772054076194763,0.8714801669120789,0.8216474056243896
test/macro_example,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.8145617246627808,0.8608231544494629,0.8370537161827087
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.49152541160583496,0.9666666388511658,0.651685357093811
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.793790876865387,0.8872675895690918,0.8379303812980652
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,2,CONTACT_INFO,10,0.5639445185661316,0.949999988079071,0.7077502608299255
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental_CONTACT_INFO/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test/micro,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test_incremental/micro,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.12284483015537262,0.949999988079071,0.21755725145339969
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test/macro_example,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,1,CONTACT_INFO,10,0.35270562767982483,0.949999988079071,0.5144221782684326
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental_CONTACT_INFO/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test/micro,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test_incremental/micro,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.12284483015537262,0.949999988079071,0.21755725145339969
test_pretraining/micro,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test/macro_example,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,1,CONTACT_INFO,10,0.35270562767982483,0.949999988079071,0.5144221782684326
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental_CONTACT_INFO/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,1.0,0.9500000476837158,0.9743589758872986
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.9666666984558104,0.9666666984558104,0.9666666984558104
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.02733270451426506,0.02733270451426506,0.02733270451426506
test_incremental_CONTACT_INFO-url/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test/micro,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.12284483015537262,0.949999988079071,0.21755725145339969
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.6306164860725403,0.8714801669120789,0.7317368984222412
test/macro_example,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.7334119081497192,0.8608231544494629,0.792026162147522
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.06904762238264084,0.9666666388511658,0.12888889014720917
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.02827521041035652,0.02686145156621933,0.02755020558834076
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.7689392566680908,0.8872675895690918,0.8238764405250549
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,1,CONTACT_INFO,10,0.35270562767982483,0.949999988079071,0.5144221782684326
test_incremental_only/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.4285714328289032,1.0,0.5999999642372131
test_incremental_CONTACT_INFO/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
test_incremental_CONTACT_INFO-url/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.4285714328289032,1.0,0.5999999642372131
test/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.7900876998901367,0.889228343963623,0.8367315530776978
test_pretraining/macro_example,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.8137763142585754,0.8611372709274292,0.8367871642112732
test/micro,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.7723785042762756,0.8722021579742432,0.8192607760429382
test_incremental/micro,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.5087719559669495,0.9666666388511658,0.6666666865348816
test_pretraining/micro,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.7723785042762756,0.8722021579742432,0.8192607760429382
test/macro_example,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.8137763142585754,0.8611372709274292,0.8367871642112732
test_incremental_only/micro,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.4285714328289032,1.0,0.5999999642372131
test_incremental/macro_example,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02733270451426506,0.02779597043991089
test_pretraining/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.7900876998901367,0.889228343963623,0.8367315530776978
test_incremental/macro_types,kenn_hybrid_adapter_bert_ms,0,CONTACT_INFO,10,0.5324675440788269,0.9666666984558104,0.6866878271102905
test_incremental_only/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.4761904776096344,1.0,0.6451613306999207
test_incremental_CONTACT_INFO/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
test_incremental_CONTACT_INFO-url/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.4761904776096344,1.0,0.6451613306999207
test/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.7928888201713562,0.889228343963623,0.8382997512817383
test_pretraining/macro_example,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.8136192560195923,0.8611372709274292,0.8367041349411011
test/micro,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.7758510112762451,0.8722021579742432,0.8212100863456726
test_incremental/micro,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.5420560836791992,0.9666666388511658,0.6946107745170593
test_pretraining/micro,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.7758510112762451,0.8722021579742432,0.8212100863456726
test/macro_example,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.8136192560195923,0.8611372709274292,0.8367041349411011
test_incremental_only/micro,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.4761904776096344,1.0,0.6451613306999207
test_incremental/macro_example,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02733270451426506,0.02779597043991089
test_pretraining/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.7928888201713562,0.889228343963623,0.8382997512817383
test_incremental/macro_types,kenn_top_down_adapter_bert_ms,0,CONTACT_INFO,10,0.5562770366668701,0.9666666984558104,0.7061777710914612
test_incremental_only/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6122449040412903,1.0,0.7594937086105347
test_incremental_CONTACT_INFO/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6363636255264282,0.9333333373069764,0.7567567229270935
test_incremental/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
test_incremental_CONTACT_INFO-url/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6122449040412903,1.0,0.7594937086105347
test/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.8008920550346375,0.889228343963623,0.842751681804657
test_pretraining/macro_example,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.8151900768280029,0.8611372709274292,0.8375339508056641
test/micro,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.7828904986381531,0.8722021579742432,0.8251366019248962
test_incremental/micro,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6236559152603149,0.9666666388511658,0.758169949054718
test_pretraining/micro,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.7828904986381531,0.8722021579742432,0.8251366019248962
test/macro_example,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.8151900768280029,0.8611372709274292,0.8375339508056641
test_incremental_only/micro,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6122449040412903,1.0,0.7594937086105347
test_incremental/macro_example,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.02827521041035652,0.02733270451426506,0.02779597043991089
test_pretraining/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.8008920550346375,0.889228343963623,0.842751681804657
test_incremental/macro_types,kenn_bottom_up_adapter_bert_ms,0,CONTACT_INFO,10,0.6243042945861816,0.9666666984558104,0.7586488723754883
test_incremental_only/macro_types,box_adapter_bert_ms,2,CONTACT_INFO,10,0.029182879254221916,1.0,0.05671077221632004
test_incremental_CONTACT_INFO/macro_types,box_adapter_bert_ms,2,CONTACT_INFO,10,0.7179487347602844,0.9333333373069764,0.8115941882133484
test_incremental/macro_example_exclusive,box_adapter_bert_ms,2,CONTACT_INFO,10,1.0,0.9666666984558104,0.9830508828163148
test_incremental_only/macro_example_exclusive,box_adapter_bert_ms,2,CONTACT_INFO,10,1.0,1.0,1.0
test_incremental_only/macro_example,box_adapter_bert_ms,2,CONTACT_INFO,10,0.02827521041035652,0.02827521041035652,0.02827521041035652
