metric,projector,instance,family,subset,precision,recall,f1,epoch
test_incremental/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.9264706373214722,0.8022876977920532,0.8599188923835754,17
test_incremental_GPE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7122302055358887,0.970588207244873,0.821576714515686,17
test_pretraining/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.8075714707374573,0.8480992913246155,0.8273394107818604,17
test_incremental_only/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6519608497619629,0.6519608497619629,0.6519608497619629,17
test_incremental_only/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6315963268280029,0.6229543685913086,0.6272455453872681,17
test/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7840899229049683,0.8413549661636353,0.811713695526123,17
test_pretraining/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7840899229049683,0.8413549661636353,0.811713695526123,17
test_incremental/micro,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6679999828338623,0.7914692163467407,0.7245119214057922,17
test_incremental_only/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.06267672032117844,0.06267672032117844,0.06267672032117844,17
test_incremental_only/micro,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6126126050949097,0.6238532066345215,0.6181818246841431,17
test_incremental_GPE-CITY/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6333333253860474,0.5277777910232544,0.575757622718811,17
test_incremental_GPE-STATE_PROVINCE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7142857313156128,0.6666666865348816,0.6896552443504333,17
test/micro,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7763239741325378,0.8510928750038147,0.8119908571243286,17
test_pretraining/micro,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.7763239741325378,0.8510928750038147,0.8119908571243286,17
test_incremental/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.6517547369003296,0.7098628282546997,0.679568886756897,17
test_incremental_GPE-COUNTRY/macro_types,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.5471698045730591,0.6744186282157898,0.6041666865348816,17
test_incremental/macro_example,no_init_kenn_horizontal_adapter_bert_ms,1,GPE,20,0.08906691521406174,0.07712849229574203,0.08266891539096832,17
test/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7865378856658936,0.8541470766067505,0.8189494609832764,15
test_incremental/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.9150327444076538,0.888888955116272,0.901771366596222,15
test_incremental_GPE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7122302055358887,0.970588207244873,0.821576714515686,15
test_pretraining/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7865378856658936,0.8541470766067505,0.8189494609832764,15
test_incremental_only/macro_example_exclusive,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7843137979507446,0.8186274766921997,0.8011033535003662,15
test_incremental_only/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.448818564414978,0.7900516986846924,0.5724406838417053,15
test/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7552303075790405,0.8677388429641724,0.8075848817825317,15
test_pretraining/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7552303075790405,0.8677388429641724,0.8075848817825317,15
test_incremental/micro,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.5254237055778503,0.8815165758132935,0.6584070920944214,15
test_incremental_only/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.07540056109428406,0.07869934290647507,0.07701463997364044,15
test_incremental_only/micro,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.4046511650085449,0.7981651425361633,0.5370370745658875,15
test_incremental_GPE-CITY/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.21875,0.5833333134651184,0.3181818127632141,15
test_incremental_GPE-STATE_PROVINCE/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.5952380895614624,0.8333333134651184,0.6944444179534912,15
test/micro,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7401989698410034,0.8640710115432739,0.79735267162323,15
test_pretraining/micro,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.7401989698410034,0.8640710115432739,0.79735267162323,15
test_incremental/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.5146714448928833,0.8351857662200928,0.63687664270401,15
test_incremental_GPE-COUNTRY/macro_types,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.5324675440788269,0.9534883499145508,0.6833332777023315,15
test_incremental/macro_example,no_init_kenn_horizontal_adapter_bert_ms,0,GPE,20,0.08796732127666473,0.08545397222042084,0.0866924375295639,15
test/macro_example,smart_init_box_adapter_bert_ms,2,GPE,20,0.7938423156738281,0.8509267568588257,0.8213939070701599,16
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,GPE,20,0.5441176891326904,0.9150327444076538,0.6824320554733276,16
test_incremental_GPE/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.7857142686843872,0.970588207244873,0.8684210181236267,16
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,2,GPE,20,0.7938423156738281,0.8509267568588257,0.8213939070701599,16
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,2,GPE,20,0.3039216101169586,0.8725490570068359,0.4508170485496521,16
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.29659244418144226,0.8346253633499146,0.43765854835510254,16
test/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.748508095741272,0.8675700426101685,0.8036531805992126,16
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.748508095741272,0.8675700426101685,0.8036531805992126,16
test_incremental/micro,smart_init_box_adapter_bert_ms,2,GPE,20,0.4387990832328797,0.900473952293396,0.590062141418457,16
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,2,GPE,20,0.02921772189438343,0.0838831290602684,0.04333961755037308,16
test_incremental_only/micro,smart_init_box_adapter_bert_ms,2,GPE,20,0.2964169383049011,0.8348624110221863,0.4375,16
test_incremental_GPE-CITY/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.29411765933036804,0.8333333134651184,0.43478262424468994,16
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.242718443274498,0.8333333134651184,0.37593987584114075,16
test/micro,smart_init_box_adapter_bert_ms,2,GPE,20,0.7113752365112305,0.8586065769195557,0.7780872583389282,16
test_pretraining/micro,smart_init_box_adapter_bert_ms,2,GPE,20,0.7113752365112305,0.8586065769195557,0.7780872583389282,16
test_incremental/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.4188728928565979,0.868615984916687,0.565192699432373,16
test_incremental_GPE-COUNTRY/macro_types,smart_init_box_adapter_bert_ms,2,GPE,20,0.3529411852359772,0.8372092843055725,0.4965517222881317,16
test_incremental/macro_example,smart_init_box_adapter_bert_ms,2,GPE,20,0.05230914056301117,0.08796732127666473,0.06560608744621277,16
test/macro_example,smart_init_box_adapter_bert_ms,1,GPE,20,0.7893496751785278,0.8536757826805115,0.8202535510063171,16
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,GPE,20,0.5147058963775635,0.9558823704719543,0.6691176891326904,16
test_incremental_GPE/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.7857142686843872,0.970588207244873,0.8684210181236267,16
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,1,GPE,20,0.7893496751785278,0.8536757826805115,0.8202535510063171,16
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,1,GPE,20,0.3333333730697632,0.9411765336990356,0.4923077523708343,16
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.285714328289032,0.932644248008728,0.4374243319034576,16
test/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.7467905282974243,0.8830467462539673,0.8092230558395386,16
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.7467905282974243,0.8830467462539673,0.8092230558395386,16
test_incremental/micro,smart_init_box_adapter_bert_ms,1,GPE,20,0.4161490797996521,0.9526066184043884,0.5792507529258728,16
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,1,GPE,20,0.03204524144530296,0.09048067778348924,0.04732835665345192,16
test_incremental_only/micro,smart_init_box_adapter_bert_ms,1,GPE,20,0.2857142984867096,0.9357798099517822,0.4377682507038117,16
test_incremental_GPE-CITY/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.2857142984867096,0.9444444179534912,0.43870970606803894,16
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.22689075767993927,0.8999999761581421,0.3624161183834076,16
test/micro,smart_init_box_adapter_bert_ms,1,GPE,20,0.6978536248207092,0.8661202192306519,0.7729350328445435,16
test_pretraining/micro,smart_init_box_adapter_bert_ms,1,GPE,20,0.6978536248207092,0.8661202192306519,0.7729350328445435,16
test_incremental/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.4107142686843872,0.942130208015442,0.5720484852790833,16
test_incremental_GPE-COUNTRY/macro_types,smart_init_box_adapter_bert_ms,1,GPE,20,0.3445378243923187,0.9534883499145508,0.5061728358268738,16
test_incremental/macro_example,smart_init_box_adapter_bert_ms,1,GPE,20,0.04948161914944649,0.09189444035291672,0.06432610005140305,16
test/macro_example,smart_init_box_adapter_bert_ms,0,GPE,20,0.7681297659873962,0.855089545249939,0.8092803955078125,16
test_incremental/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,GPE,20,0.5065360069274902,0.9771242141723632,0.6671993732452393,16
test_incremental_GPE/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.7857142686843872,0.970588207244873,0.8684210181236267,16
test_pretraining/macro_example,smart_init_box_adapter_bert_ms,0,GPE,20,0.7681297659873962,0.855089545249939,0.8092803955078125,16
test_incremental_only/macro_example_exclusive,smart_init_box_adapter_bert_ms,0,GPE,20,0.34967324137687683,0.9803922176361084,0.5154888033866882,16
test_incremental_only/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.2057787179946899,0.9777778387069702,0.3400021195411682,16
test/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.7341691255569458,0.890173077583313,0.8046796917915344,16
test_pretraining/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.7341691255569458,0.890173077583313,0.8046796917915344,16
test_incremental/micro,smart_init_box_adapter_bert_ms,0,GPE,20,0.3188854455947876,0.9763033390045166,0.4807467758655548,16
test_incremental_only/macro_example,smart_init_box_adapter_bert_ms,0,GPE,20,0.0336160883307457,0.09425070881843568,0.049556881189346313,16
test_incremental_only/micro,smart_init_box_adapter_bert_ms,0,GPE,20,0.20576922595500943,0.9816513657569884,0.34022256731987,16
test_incremental_GPE-CITY/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.20454545319080353,1.0,0.3396226167678833,16
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.1627907007932663,0.9333333373069764,0.2772277295589447,16
test/micro,smart_init_box_adapter_bert_ms,0,GPE,20,0.6429293155670166,0.869535505771637,0.7392566800117493,16
test_pretraining/micro,smart_init_box_adapter_bert_ms,0,GPE,20,0.6429293155670166,0.869535505771637,0.7392566800117493,16
test_incremental/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.35076260566711426,0.9759804010391236,0.5160568952560425,16
test_incremental_GPE-COUNTRY/macro_types,smart_init_box_adapter_bert_ms,0,GPE,20,0.25,1.0,0.4000000059604645,16
test_incremental/macro_example,smart_init_box_adapter_bert_ms,0,GPE,20,0.04869619756937027,0.09393653273582458,0.06414169073104858,16
test/macro_example,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.776150107383728,0.8597235679626465,0.8158020377159119,13
test_incremental/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.5465686321258545,0.9656863212585448,0.6980487704277039,13
test_incremental_GPE/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.7122302055358887,0.970588207244873,0.821576714515686,13
test_pretraining/macro_example,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.776150107383728,0.8597235679626465,0.8158020377159119,13
test_incremental_only/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.3839869797229767,0.960784375667572,0.548686146736145,13
test_incremental_only/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.2675938904285431,0.960766613483429,0.41859903931617737,13
test/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.726615846157074,0.8946937322616577,0.8019426465034485,13
test_pretraining/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.726615846157074,0.8946937322616577,0.8019426465034485,13
test_incremental/micro,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.38273921608924866,0.9668246507644652,0.5483871102333069,13
test_incremental_only/macro_example,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.03691486269235611,0.09236568957567216,0.05274832993745804,13
test_incremental_only/micro,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.2664974629878998,0.963302731513977,0.4174950420856476,13
test_incremental_GPE-CITY/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.27131783962249756,0.9722222089767456,0.42424240708351135,13
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.20588235557079315,0.9333333373069764,0.33734938502311707,13
test/micro,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.6795550584793091,0.876366138458252,0.7655131220817566,13
test_pretraining/micro,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.6795550584793091,0.876366138458252,0.7655131220817566,13
test_incremental/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.3787529468536377,0.9632220268249512,0.5437108874320984,13
test_incremental_GPE-COUNTRY/macro_types,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.3255814015865326,0.9767441749572754,0.4883720874786377,13
test_incremental/macro_example,smart_init_classifier_adapter_bert_ms,2,GPE,20,0.052544768899679184,0.09283694624900818,0.0671074166893959,13
test/macro_example,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7966631054878235,0.8446434140205383,0.8199519515037537,12
test_incremental/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7238562703132629,0.7532680630683899,0.7382693290710449,12
test_incremental_GPE/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7122302055358887,0.970588207244873,0.821576714515686,12
test_pretraining/macro_example,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7966631054878235,0.8446434140205383,0.8199519515037537,12
test_incremental_only/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.2450980693101883,0.5392157435417175,0.33700984716415405,12
test_incremental_only/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.3589901626110077,0.5601206421852112,0.43754857778549194,12
test/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7410468459129333,0.831433892250061,0.7836426496505737,12
test_pretraining/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7410468459129333,0.831433892250061,0.7836426496505737,12
test_incremental/micro,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.5177993774414062,0.758293867111206,0.6153846383094788,12
test_incremental_only/macro_example,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.023562677204608917,0.05183789134025574,0.03239867836236954,12
test_incremental_only/micro,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.3588235378265381,0.5596330165863037,0.4372759759426117,12
test_incremental_GPE-CITY/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.3448275923728943,0.5555555820465088,0.42553192377090454,12
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.3035714328289032,0.5666666626930237,0.3953488767147064,12
test/micro,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7445913553237915,0.8463114500045776,0.7921994924545288,12
test_pretraining/micro,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.7445913553237915,0.8463114500045776,0.7921994924545288,12
test_incremental/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.44730016589164734,0.6627374887466431,0.5341126918792725,12
test_incremental_GPE-COUNTRY/macro_types,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.4285714328289032,0.5581395626068115,0.4848484992980957,12
test_incremental/macro_example,smart_init_classifier_adapter_bert_ms,1,GPE,20,0.06958843767642975,0.07241595536470413,0.07097404450178146,12
test/macro_example,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7930501103401184,0.8481777906417847,0.819688081741333,11
test_incremental/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.6903595328330994,0.803921639919281,0.7428253293037415,11
test_incremental_GPE/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7122302055358887,0.970588207244873,0.821576714515686,11
test_pretraining/macro_example,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7930501103401184,0.8481777906417847,0.819688081741333,11
test_incremental_only/macro_example_exclusive,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.26143795251846313,0.6372549533843994,0.3707665205001831,11
test_incremental_only/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.3347633481025696,0.6462101936340332,0.4410465359687805,11
test/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7372215986251831,0.845026969909668,0.7874516844749451,11
test_pretraining/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7372215986251831,0.845026969909668,0.7874516844749451,11
test_incremental/micro,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.4816901385784149,0.8104265332221985,0.6042402982711792,11
test_incremental_only/macro_example,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.02513352409005165,0.061262957751750946,0.03564390167593956,11
test_incremental_only/micro,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.3333333432674408,0.6605504751205444,0.4430769085884094,11
test_incremental_GPE-CITY/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.3571428656578064,0.6944444179534912,0.4716980755329132,11
test_incremental_GPE-STATE_PROVINCE/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.20270270109176636,0.5,0.2884615361690521,11
test/micro,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7309941649436951,0.8538251519203186,0.7876496911048889,11
test_pretraining/micro,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.7309941649436951,0.8538251519203186,0.7876496911048889,11
test_incremental/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.42913004755973816,0.7273046970367432,0.5397767424583435,11
test_incremental_GPE-COUNTRY/macro_types,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.4444444477558136,0.7441860437393188,0.5565217733383179,11
test_incremental/macro_example,smart_init_classifier_adapter_bert_ms,0,GPE,20,0.06636819988489151,0.07728557288646698,0.07141203433275223,11
test/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8264216184616089,0.8365535736083984,0.83145672082901,24
test_incremental/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.960784375667572,0.7156863212585449,0.8203187584877014,24
test_incremental_GPE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.7857142686843872,0.970588207244873,0.8684210181236267,24
test_pretraining/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8264216184616089,0.8365535736083984,0.83145672082901,24
test_incremental_only/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.5000000596046448,0.4705882966518402,0.4848485589027405,24
test/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8314225673675537,0.8137621283531189,0.822497546672821,24
test_pretraining/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8314225673675537,0.8137621283531189,0.822497546672821,24
test_incremental_only/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.048067860305309296,0.045240338891744614,0.04661126062273979,24
test_incremental/micro,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.7894737124443054,0.7109004855155945,0.748129665851593,24
test_incremental_only/micro,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.796875,0.4678899049758911,0.589595377445221,24
test_incremental_only/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8217172026634216,0.4938415288925171,0.6169213056564331,24
test_incremental_GPE-CITY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.6969696879386902,0.6388888955116272,0.6666666269302368,24
test_incremental_GPE-STATE_PROVINCE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.949999988079071,0.6333333253860474,0.7599999904632568,24
test/micro,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.7985564470291138,0.8312841653823853,0.8145917057991028,24
test_pretraining/micro,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.7985564470291138,0.8312841653823853,0.8145917057991028,24
test_incremental/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8127164840698242,0.6130281686782837,0.6988882422447205,24
test_incremental_GPE-COUNTRY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.8181818127632141,0.20930232107639313,0.3333333134651184,24
test_incremental/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,2,GPE,40,0.09236568957567216,0.06880301237106323,0.07886193692684174,24
test/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.8250864148139954,0.8386741876602173,0.831824779510498,26
test_incremental/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.960784375667572,0.7434641122817993,0.8382682800292969,26
test_incremental_GPE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7857142686843872,0.970588207244873,0.8684210181236267,26
test_pretraining/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.8250864148139954,0.8386741876602173,0.831824779510498,26
test_incremental_only/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.5588235855102539,0.524509847164154,0.5411232113838196,26
test/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.8278271555900574,0.820154070854187,0.8239728212356567,26
test_pretraining/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.8278271555900574,0.820154070854187,0.8239728212356567,26
test_incremental_only/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.05372290313243866,0.05042412877082825,0.052021272480487823,26
test_incremental/micro,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7839195728302002,0.7393364906311035,0.7609755992889404,26
test_incremental_only/micro,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7808219194412231,0.5229358077049255,0.6263736486434937,26
test_incremental_only/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7989463806152344,0.5343238711357117,0.640374481678009,26
test_incremental_GPE-CITY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7916666865348816,0.5277777910232544,0.6333333849906921,26
test_incremental_GPE-STATE_PROVINCE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.949999988079071,0.6333333253860474,0.7599999904632568,26
test/micro,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7977821230888367,0.8353825211524963,0.8161494731903076,26
test_pretraining/micro,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7977821230888367,0.8353825211524963,0.8161494731903076,26
test_incremental/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.7956383228302002,0.6433899402618408,0.7114602327346802,26
test_incremental_GPE-COUNTRY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.6551724076271057,0.44186046719551086,0.5277777314186096,26
test_incremental/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,1,GPE,40,0.09236568957567216,0.07147344946861267,0.08058752119541168,26
test/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.8246936798095703,0.8377317190170288,0.831161618232727,28
test_incremental/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.9411765336990356,0.7352942228317261,0.8255935311317444,28
test_incremental_GPE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7857142686843872,0.970588207244873,0.8684210181236267,28
test_pretraining/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.8246936798095703,0.8377317190170288,0.831161618232727,28
test_incremental_only/macro_example_exclusive,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.5392157435417175,0.5098040103912354,0.5240975618362427,28
test/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.8259851932525635,0.8145033121109009,0.8202040791511536,28
test_pretraining/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.8259851932525635,0.8145033121109009,0.8202040791511536,28
test_incremental_only/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.05183788761496544,0.04901036620140076,0.050384487956762314,28
test_incremental/micro,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7817258834838867,0.7298578023910522,0.7549019455909729,28
test_incremental_only/micro,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7746478915214539,0.5045871734619141,0.6111111044883728,28
test_incremental_only/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7872806787490845,0.49853575229644775,0.610487699508667,28
test_incremental_GPE-CITY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.625,0.2777777910232544,0.3846153914928436,28
test_incremental_GPE-STATE_PROVINCE/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,1.0,0.5666666626930237,0.7234042882919312,28
test/micro,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7975179553031921,0.8340163826942444,0.8153588771820068,28
test_pretraining/micro,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7975179553031921,0.8340163826942444,0.8153588771820068,28
test_incremental/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7868890762329102,0.6165488958358765,0.691381573677063,28
test_incremental_GPE-COUNTRY/macro_types,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.7368420958518982,0.6511628031730652,0.6913580298423767,28
test_incremental/macro_example,no_init_box_kenn_horizontal_adapter_bert_ms,0,GPE,40,0.09048067778348924,0.07068802416324615,0.07936901599168777,28
test/macro_example,no_init_box_kenn_hybrid_adapter_bert_ms,2,GPE,40,0.826578676700592,0.8416588306427002,0.8340506553649902,30
